"timestamp","date","time","value.x","value.y","sum.flow","mean.daily.flow","sd"
2017-05-01 00:00:00,2017-05-01,"00:00:00",2.362,1.179,3.541,24.169375,23.6334804072022
2017-05-01 01:00:00,2017-05-01,"01:00:00",2.461,1.219,3.68,24.169375,23.6334804072022
2017-05-01 02:00:00,2017-05-01,"02:00:00",2.548,1.312,3.86,24.169375,23.6334804072022
2017-05-01 03:00:00,2017-05-01,"03:00:00",2.78,1.403,4.183,24.169375,23.6334804072022
2017-05-01 04:00:00,2017-05-01,"04:00:00",2.845,1.486,4.331,24.169375,23.6334804072022
2017-05-01 05:00:00,2017-05-01,"05:00:00",3.012,1.667,4.679,24.169375,23.6334804072022
2017-05-01 06:00:00,2017-05-01,"06:00:00",3.207,1.89,5.097,24.169375,23.6334804072022
2017-05-01 07:00:00,2017-05-01,"07:00:00",3.385,2.144,5.529,24.169375,23.6334804072022
2017-05-01 08:00:00,2017-05-01,"08:00:00",3.736,2.383,6.119,24.169375,23.6334804072022
2017-05-01 09:00:00,2017-05-01,"09:00:00",4.333,2.582,6.915,24.169375,23.6334804072022
2017-05-01 10:00:00,2017-05-01,"10:00:00",5.297,2.796,8.093,24.169375,23.6334804072022
2017-05-01 11:00:00,2017-05-01,"11:00:00",6.657,3.213,9.87,24.169375,23.6334804072022
2017-05-01 12:00:00,2017-05-01,"12:00:00",7.983,4.006,11.989,24.169375,23.6334804072022
2017-05-01 13:00:00,2017-05-01,"13:00:00",10.15,5.521,15.671,24.169375,23.6334804072022
2017-05-01 14:00:00,2017-05-01,"14:00:00",13.04,8.477,21.517,24.169375,23.6334804072022
2017-05-01 15:00:00,2017-05-01,"15:00:00",16.455,11.162,27.617,24.169375,23.6334804072022
2017-05-01 16:00:00,2017-05-01,"16:00:00",21.584,13.088,34.672,24.169375,23.6334804072022
2017-05-01 17:00:00,2017-05-01,"17:00:00",27.538,14.759,42.297,24.169375,23.6334804072022
2017-05-01 18:00:00,2017-05-01,"18:00:00",33.352,15.974,49.326,24.169375,23.6334804072022
2017-05-01 19:00:00,2017-05-01,"19:00:00",38.905,16.638,55.543,24.169375,23.6334804072022
2017-05-01 20:00:00,2017-05-01,"20:00:00",43.98,16.879,60.859,24.169375,23.6334804072022
2017-05-01 21:00:00,2017-05-01,"21:00:00",46.922,17.046,63.968,24.169375,23.6334804072022
2017-05-01 22:00:00,2017-05-01,"22:00:00",48.273,17.026,65.299,24.169375,23.6334804072022
2017-05-01 23:00:00,2017-05-01,"23:00:00",48.226,17.184,65.41,24.169375,23.6334804072022
2017-05-02 00:00:00,2017-05-02,"00:00:00",46.993,16.928,63.921,39.7675416666667,11.763189976914
2017-05-02 01:00:00,2017-05-02,"01:00:00",45.048,16.702,61.75,39.7675416666667,11.763189976914
2017-05-02 02:00:00,2017-05-02,"02:00:00",42.154,16.426,58.58,39.7675416666667,11.763189976914
2017-05-02 03:00:00,2017-05-02,"03:00:00",39.308,16.087,55.395,39.7675416666667,11.763189976914
2017-05-02 04:00:00,2017-05-02,"04:00:00",36.426,15.782,52.208,39.7675416666667,11.763189976914
2017-05-02 05:00:00,2017-05-02,"05:00:00",34.212,15.472,49.684,39.7675416666667,11.763189976914
2017-05-02 06:00:00,2017-05-02,"06:00:00",32.017,15.045,47.062,39.7675416666667,11.763189976914
2017-05-02 07:00:00,2017-05-02,"07:00:00",29.909,14.661,44.57,39.7675416666667,11.763189976914
2017-05-02 08:00:00,2017-05-02,"08:00:00",28.1,14.356,42.456,39.7675416666667,11.763189976914
2017-05-02 09:00:00,2017-05-02,"09:00:00",26.326,14.145,40.471,39.7675416666667,11.763189976914
2017-05-02 10:00:00,2017-05-02,"10:00:00",24.71,13.737,38.447,39.7675416666667,11.763189976914
2017-05-02 11:00:00,2017-05-02,"11:00:00",23.199,13.451,36.65,39.7675416666667,11.763189976914
2017-05-02 12:00:00,2017-05-02,"12:00:00",22.356,13.142,35.498,39.7675416666667,11.763189976914
2017-05-02 13:00:00,2017-05-02,"13:00:00",21.074,13.038,34.112,39.7675416666667,11.763189976914
2017-05-02 14:00:00,2017-05-02,"14:00:00",19.985,12.837,32.822,39.7675416666667,11.763189976914
2017-05-02 15:00:00,2017-05-02,"15:00:00",19.195,12.743,31.938,39.7675416666667,11.763189976914
2017-05-02 16:00:00,2017-05-02,"16:00:00",18.246,12.542,30.788,39.7675416666667,11.763189976914
2017-05-02 17:00:00,2017-05-02,"17:00:00",17.614,12.485,30.099,39.7675416666667,11.763189976914
2017-05-02 18:00:00,2017-05-02,"18:00:00",16.999,12.22,29.219,39.7675416666667,11.763189976914
2017-05-02 19:00:00,2017-05-02,"19:00:00",16.735,12.052,28.787,39.7675416666667,11.763189976914
2017-05-02 20:00:00,2017-05-02,"20:00:00",16.384,11.744,28.128,39.7675416666667,11.763189976914
2017-05-02 21:00:00,2017-05-02,"21:00:00",16.068,11.501,27.569,39.7675416666667,11.763189976914
2017-05-02 22:00:00,2017-05-02,"22:00:00",15.998,11.263,27.261,39.7675416666667,11.763189976914
2017-05-02 23:00:00,2017-05-02,"23:00:00",15.998,11.008,27.006,39.7675416666667,11.763189976914
2017-05-03 00:00:00,2017-05-03,"00:00:00",16.138,10.787,26.925,22.331625,3.89317132171414
2017-05-03 01:00:00,2017-05-03,"01:00:00",16.525,10.483,27.008,22.331625,3.89317132171414
2017-05-03 02:00:00,2017-05-03,"02:00:00",16.893,10.228,27.121,22.331625,3.89317132171414
2017-05-03 03:00:00,2017-05-03,"03:00:00",16.771,9.932,26.703,22.331625,3.89317132171414
2017-05-03 04:00:00,2017-05-03,"04:00:00",16.876,9.699,26.575,22.331625,3.89317132171414
2017-05-03 05:00:00,2017-05-03,"05:00:00",16.859,9.43,26.289,22.331625,3.89317132171414
2017-05-03 06:00:00,2017-05-03,"06:00:00",16.841,9.139,25.98,22.331625,3.89317132171414
2017-05-03 07:00:00,2017-05-03,"07:00:00",16.876,8.834,25.71,22.331625,3.89317132171414
2017-05-03 08:00:00,2017-05-03,"08:00:00",16.526,8.603,25.129,22.331625,3.89317132171414
2017-05-03 09:00:00,2017-05-03,"09:00:00",15.964,8.356,24.32,22.331625,3.89317132171414
2017-05-03 10:00:00,2017-05-03,"10:00:00",15.665,8.138,23.803,22.331625,3.89317132171414
2017-05-03 11:00:00,2017-05-03,"11:00:00",15.121,7.939,23.06,22.331625,3.89317132171414
2017-05-03 12:00:00,2017-05-03,"12:00:00",14.609,7.766,22.375,22.331625,3.89317132171414
2017-05-03 13:00:00,2017-05-03,"13:00:00",14.21,7.504,21.714,22.331625,3.89317132171414
2017-05-03 14:00:00,2017-05-03,"14:00:00",13.762,7.332,21.094,22.331625,3.89317132171414
2017-05-03 15:00:00,2017-05-03,"15:00:00",13.364,7.124,20.488,22.331625,3.89317132171414
2017-05-03 16:00:00,2017-05-03,"16:00:00",12.929,6.863,19.792,22.331625,3.89317132171414
2017-05-03 17:00:00,2017-05-03,"17:00:00",12.48,6.687,19.167,22.331625,3.89317132171414
2017-05-03 18:00:00,2017-05-03,"18:00:00",12.082,6.524,18.606,22.331625,3.89317132171414
2017-05-03 19:00:00,2017-05-03,"19:00:00",11.672,6.301,17.973,22.331625,3.89317132171414
2017-05-03 20:00:00,2017-05-03,"20:00:00",11.236,6.122,17.358,22.331625,3.89317132171414
2017-05-03 21:00:00,2017-05-03,"21:00:00",10.888,5.946,16.834,22.331625,3.89317132171414
2017-05-03 22:00:00,2017-05-03,"22:00:00",10.483,5.713,16.196,22.331625,3.89317132171414
2017-05-03 23:00:00,2017-05-03,"23:00:00",10.192,5.547,15.739,22.331625,3.89317132171414
2017-05-04 00:00:00,2017-05-04,"00:00:00",9.912,5.355,15.267,12.2976666666667,1.54495359904057
2017-05-04 01:00:00,2017-05-04,"01:00:00",9.746,5.202,14.948,12.2976666666667,1.54495359904057
2017-05-04 02:00:00,2017-05-04,"02:00:00",9.404,5.049,14.453,12.2976666666667,1.54495359904057
2017-05-04 03:00:00,2017-05-04,"03:00:00",9.104,4.854,13.958,12.2976666666667,1.54495359904057
2017-05-04 04:00:00,2017-05-04,"04:00:00",8.948,4.675,13.623,12.2976666666667,1.54495359904057
2017-05-04 05:00:00,2017-05-04,"05:00:00",8.72,4.534,13.254,12.2976666666667,1.54495359904057
2017-05-04 06:00:00,2017-05-04,"06:00:00",8.523,4.409,12.932,12.2976666666667,1.54495359904057
2017-05-04 07:00:00,2017-05-04,"07:00:00",8.346,4.24,12.586,12.2976666666667,1.54495359904057
2017-05-04 08:00:00,2017-05-04,"08:00:00",8.16,4.108,12.268,12.2976666666667,1.54495359904057
2017-05-04 09:00:00,2017-05-04,"09:00:00",7.973,3.98,11.953,12.2976666666667,1.54495359904057
2017-05-04 10:00:00,2017-05-04,"10:00:00",7.791,3.852,11.643,12.2976666666667,1.54495359904057
2017-05-04 11:00:00,2017-05-04,"11:00:00",7.706,3.731,11.437,12.2976666666667,1.54495359904057
2017-05-04 12:00:00,2017-05-04,"12:00:00",7.512,3.638,11.15,12.2976666666667,1.54495359904057
2017-05-04 13:00:00,2017-05-04,"13:00:00",7.418,3.567,10.985,12.2976666666667,1.54495359904057
2017-05-04 14:00:00,2017-05-04,"14:00:00",7.325,3.475,10.8,12.2976666666667,1.54495359904057
2017-05-04 15:00:00,2017-05-04,"15:00:00",7.232,3.435,10.667,12.2976666666667,1.54495359904057
2017-05-04 16:00:00,2017-05-04,"16:00:00",7.177,3.38,10.557,12.2976666666667,1.54495359904057
2017-05-04 17:00:00,2017-05-04,"17:00:00",7.177,3.382,10.559,12.2976666666667,1.54495359904057
2017-05-04 18:00:00,2017-05-04,"18:00:00",7.185,3.444,10.629,12.2976666666667,1.54495359904057
2017-05-04 19:00:00,2017-05-04,"19:00:00",7.232,3.53,10.762,12.2976666666667,1.54495359904057
2017-05-04 20:00:00,2017-05-04,"20:00:00",7.371,3.714,11.085,12.2976666666667,1.54495359904057
2017-05-04 21:00:00,2017-05-04,"21:00:00",7.658,4.232,11.89,12.2976666666667,1.54495359904057
2017-05-04 22:00:00,2017-05-04,"22:00:00",8.075,4.929,13.004,12.2976666666667,1.54495359904057
2017-05-04 23:00:00,2017-05-04,"23:00:00",9.039,5.695,14.734,12.2976666666667,1.54495359904057
2017-05-05 00:00:00,2017-05-05,"00:00:00",10.655,6.509,17.164,65.75925,26.316721609703
2017-05-05 01:00:00,2017-05-05,"01:00:00",13.171,7.403,20.574,65.75925,26.316721609703
2017-05-05 02:00:00,2017-05-05,"02:00:00",16.341,8.206,24.547,65.75925,26.316721609703
2017-05-05 03:00:00,2017-05-05,"03:00:00",21.186,9.03,30.216,65.75925,26.316721609703
2017-05-05 04:00:00,2017-05-05,"04:00:00",27.419,10.022,37.441,65.75925,26.316721609703
2017-05-05 05:00:00,2017-05-05,"05:00:00",33.058,10.807,43.865,65.75925,26.316721609703
2017-05-05 06:00:00,2017-05-05,"06:00:00",38.297,11.421,49.718,65.75925,26.316721609703
2017-05-05 07:00:00,2017-05-05,"07:00:00",42.524,12.161,54.685,65.75925,26.316721609703
2017-05-05 08:00:00,2017-05-05,"08:00:00",45.515,12.914,58.429,65.75925,26.316721609703
2017-05-05 09:00:00,2017-05-05,"09:00:00",48.22,13.622,61.842,65.75925,26.316721609703
2017-05-05 10:00:00,2017-05-05,"10:00:00",49.859,14.286,64.145,65.75925,26.316721609703
2017-05-05 11:00:00,2017-05-05,"11:00:00",51.958,14.979,66.937,65.75925,26.316721609703
2017-05-05 12:00:00,2017-05-05,"12:00:00",54.817,15.869,70.686,65.75925,26.316721609703
2017-05-05 13:00:00,2017-05-05,"13:00:00",57.522,16.509,74.031,65.75925,26.316721609703
2017-05-05 14:00:00,2017-05-05,"14:00:00",60.111,16.854,76.965,65.75925,26.316721609703
2017-05-05 15:00:00,2017-05-05,"15:00:00",63.431,17.404,80.835,65.75925,26.316721609703
2017-05-05 16:00:00,2017-05-05,"16:00:00",65.92,17.935,83.855,65.75925,26.316721609703
2017-05-05 17:00:00,2017-05-05,"17:00:00",67.848,18.412,86.26,65.75925,26.316721609703
2017-05-05 18:00:00,2017-05-05,"18:00:00",69.655,18.893,88.548,65.75925,26.316721609703
2017-05-05 19:00:00,2017-05-05,"19:00:00",71.64,19.869,91.509,65.75925,26.316721609703
2017-05-05 20:00:00,2017-05-05,"20:00:00",73.995,20.616,94.611,65.75925,26.316721609703
2017-05-05 21:00:00,2017-05-05,"21:00:00",76.803,21.23,98.033,65.75925,26.316721609703
2017-05-05 22:00:00,2017-05-05,"22:00:00",78.975,21.692,100.667,65.75925,26.316721609703
2017-05-05 23:00:00,2017-05-05,"23:00:00",80.637,22.022,102.659,65.75925,26.316721609703
2017-05-06 00:00:00,2017-05-06,"00:00:00",82.508,22.075,104.583,75.4429583333333,15.6431719469999
2017-05-06 01:00:00,2017-05-06,"01:00:00",82.555,22.111,104.666,75.4429583333333,15.6431719469999
2017-05-06 02:00:00,2017-05-06,"02:00:00",81.578,21.677,103.255,75.4429583333333,15.6431719469999
2017-05-06 03:00:00,2017-05-06,"03:00:00",78.816,21.276,100.092,75.4429583333333,15.6431719469999
2017-05-06 04:00:00,2017-05-06,"04:00:00",74.139,20.805,94.944,75.4429583333333,15.6431719469999
2017-05-06 05:00:00,2017-05-06,"05:00:00",69.372,20.264,89.636,75.4429583333333,15.6431719469999
2017-05-06 06:00:00,2017-05-06,"06:00:00",65.165,19.819,84.984,75.4429583333333,15.6431719469999
2017-05-06 07:00:00,2017-05-06,"07:00:00",60.834,19.41,80.244,75.4429583333333,15.6431719469999
2017-05-06 08:00:00,2017-05-06,"08:00:00",57.125,18.895,76.02,75.4429583333333,15.6431719469999
2017-05-06 09:00:00,2017-05-06,"09:00:00",53.646,18.673,72.319,75.4429583333333,15.6431719469999
2017-05-06 10:00:00,2017-05-06,"10:00:00",51.53,18.466,69.996,75.4429583333333,15.6431719469999
2017-05-06 11:00:00,2017-05-06,"11:00:00",49.677,18.23,67.907,75.4429583333333,15.6431719469999
2017-05-06 12:00:00,2017-05-06,"12:00:00",48.3,18.114,66.414,75.4429583333333,15.6431719469999
2017-05-06 13:00:00,2017-05-06,"13:00:00",48.226,17.927,66.153,75.4429583333333,15.6431719469999
2017-05-06 14:00:00,2017-05-06,"14:00:00",47.682,17.632,65.314,75.4429583333333,15.6431719469999
2017-05-06 15:00:00,2017-05-06,"15:00:00",47.231,17.553,64.784,75.4429583333333,15.6431719469999
2017-05-06 16:00:00,2017-05-06,"16:00:00",46.803,17.297,64.1,75.4429583333333,15.6431719469999
2017-05-06 17:00:00,2017-05-06,"17:00:00",46.637,17.209,63.846,75.4429583333333,15.6431719469999
2017-05-06 18:00:00,2017-05-06,"18:00:00",45.832,17.066,62.898,75.4429583333333,15.6431719469999
2017-05-06 19:00:00,2017-05-06,"19:00:00",45.475,16.919,62.394,75.4429583333333,15.6431719469999
2017-05-06 20:00:00,2017-05-06,"20:00:00",45.285,16.825,62.11,75.4429583333333,15.6431719469999
2017-05-06 21:00:00,2017-05-06,"21:00:00",45.025,16.928,61.953,75.4429583333333,15.6431719469999
2017-05-06 22:00:00,2017-05-06,"22:00:00",44.787,16.717,61.504,75.4429583333333,15.6431719469999
2017-05-06 23:00:00,2017-05-06,"23:00:00",43.793,16.722,60.515,75.4429583333333,15.6431719469999
2017-05-07 00:00:00,2017-05-07,"00:00:00",42.702,16.604,59.306,40.362125,10.7973413930286
2017-05-07 01:00:00,2017-05-07,"01:00:00",41.232,16.491,57.723,40.362125,10.7973413930286
2017-05-07 02:00:00,2017-05-07,"02:00:00",39.383,16.319,55.702,40.362125,10.7973413930286
2017-05-07 03:00:00,2017-05-07,"03:00:00",37.344,16.161,53.505,40.362125,10.7973413930286
2017-05-07 04:00:00,2017-05-07,"04:00:00",35.832,15.837,51.669,40.362125,10.7973413930286
2017-05-07 05:00:00,2017-05-07,"05:00:00",34.672,15.655,50.327,40.362125,10.7973413930286
2017-05-07 06:00:00,2017-05-07,"06:00:00",33.109,15.277,48.386,40.362125,10.7973413930286
2017-05-07 07:00:00,2017-05-07,"07:00:00",31.546,14.981,46.527,40.362125,10.7973413930286
2017-05-07 08:00:00,2017-05-07,"08:00:00",30.438,14.613,45.051,40.362125,10.7973413930286
2017-05-07 09:00:00,2017-05-07,"09:00:00",29.262,14.269,43.531,40.362125,10.7973413930286
2017-05-07 10:00:00,2017-05-07,"10:00:00",28.102,13.821,41.923,40.362125,10.7973413930286
2017-05-07 11:00:00,2017-05-07,"11:00:00",26.891,13.428,40.319,40.362125,10.7973413930286
2017-05-07 12:00:00,2017-05-07,"12:00:00",25.711,13.132,38.843,40.362125,10.7973413930286
2017-05-07 13:00:00,2017-05-07,"13:00:00",24.484,12.695,37.179,40.362125,10.7973413930286
2017-05-07 14:00:00,2017-05-07,"14:00:00",23.518,12.287,35.805,40.362125,10.7973413930286
2017-05-07 15:00:00,2017-05-07,"15:00:00",22.461,11.947,34.408,40.362125,10.7973413930286
2017-05-07 16:00:00,2017-05-07,"16:00:00",21.392,11.626,33.018,40.362125,10.7973413930286
2017-05-07 17:00:00,2017-05-07,"17:00:00",20.426,11.308,31.734,40.362125,10.7973413930286
2017-05-07 18:00:00,2017-05-07,"18:00:00",19.443,10.885,30.328,40.362125,10.7973413930286
2017-05-07 19:00:00,2017-05-07,"19:00:00",18.617,10.576,29.193,40.362125,10.7973413930286
2017-05-07 20:00:00,2017-05-07,"20:00:00",17.809,10.122,27.931,40.362125,10.7973413930286
2017-05-07 21:00:00,2017-05-07,"21:00:00",16.843,9.835,26.678,40.362125,10.7973413930286
2017-05-07 22:00:00,2017-05-07,"22:00:00",15.982,9.377,25.359,40.362125,10.7973413930286
2017-05-07 23:00:00,2017-05-07,"23:00:00",15.244,9.002,24.246,40.362125,10.7973413930286
2017-05-08 00:00:00,2017-05-08,"00:00:00",14.572,8.648,23.22,16.4242916666667,3.59234986045729
2017-05-08 01:00:00,2017-05-08,"01:00:00",14.136,8.317,22.453,16.4242916666667,3.59234986045729
2017-05-08 02:00:00,2017-05-08,"02:00:00",13.713,8.039,21.752,16.4242916666667,3.59234986045729
2017-05-08 03:00:00,2017-05-08,"03:00:00",13.24,7.747,20.987,16.4242916666667,3.59234986045729
2017-05-08 04:00:00,2017-05-08,"04:00:00",12.841,7.472,20.313,16.4242916666667,3.59234986045729
2017-05-08 05:00:00,2017-05-08,"05:00:00",12.381,7.226,19.607,16.4242916666667,3.59234986045729
2017-05-08 06:00:00,2017-05-08,"06:00:00",12.081,7.003,19.084,16.4242916666667,3.59234986045729
2017-05-08 07:00:00,2017-05-08,"07:00:00",11.622,6.7,18.322,16.4242916666667,3.59234986045729
2017-05-08 08:00:00,2017-05-08,"08:00:00",11.161,6.397,17.558,16.4242916666667,3.59234986045729
2017-05-08 09:00:00,2017-05-08,"09:00:00",10.875,6.148,17.023,16.4242916666667,3.59234986045729
2017-05-08 10:00:00,2017-05-08,"10:00:00",10.576,5.921,16.497,16.4242916666667,3.59234986045729
2017-05-08 11:00:00,2017-05-08,"11:00:00",10.389,5.71,16.099,16.4242916666667,3.59234986045729
2017-05-08 12:00:00,2017-05-08,"12:00:00",10.13,5.496,15.626,16.4242916666667,3.59234986045729
2017-05-08 13:00:00,2017-05-08,"13:00:00",9.871,5.282,15.153,16.4242916666667,3.59234986045729
2017-05-08 14:00:00,2017-05-08,"14:00:00",9.622,5.125,14.747,16.4242916666667,3.59234986045729
2017-05-08 15:00:00,2017-05-08,"15:00:00",9.425,4.927,14.352,16.4242916666667,3.59234986045729
2017-05-08 16:00:00,2017-05-08,"16:00:00",9.176,4.774,13.95,16.4242916666667,3.59234986045729
2017-05-08 17:00:00,2017-05-08,"17:00:00",9.051,4.582,13.633,16.4242916666667,3.59234986045729
2017-05-08 18:00:00,2017-05-08,"18:00:00",8.782,4.412,13.194,16.4242916666667,3.59234986045729
2017-05-08 19:00:00,2017-05-08,"19:00:00",8.595,4.243,12.838,16.4242916666667,3.59234986045729
2017-05-08 20:00:00,2017-05-08,"20:00:00",8.347,4.124,12.471,16.4242916666667,3.59234986045729
2017-05-08 21:00:00,2017-05-08,"21:00:00",8.087,3.98,12.067,16.4242916666667,3.59234986045729
2017-05-08 22:00:00,2017-05-08,"22:00:00",7.893,3.84,11.733,16.4242916666667,3.59234986045729
2017-05-08 23:00:00,2017-05-08,"23:00:00",7.799,3.705,11.504,16.4242916666667,3.59234986045729
2017-05-09 00:00:00,2017-05-09,"00:00:00",7.698,3.615,11.313,9.37391666666667,1.07547469465375
2017-05-09 01:00:00,2017-05-09,"01:00:00",7.519,3.545,11.064,9.37391666666667,1.07547469465375
2017-05-09 02:00:00,2017-05-09,"02:00:00",7.418,3.451,10.869,9.37391666666667,1.07547469465375
2017-05-09 03:00:00,2017-05-09,"03:00:00",7.302,3.38,10.682,9.37391666666667,1.07547469465375
2017-05-09 04:00:00,2017-05-09,"04:00:00",7.185,3.303,10.488,9.37391666666667,1.07547469465375
2017-05-09 05:00:00,2017-05-09,"05:00:00",7.107,3.244,10.351,9.37391666666667,1.07547469465375
2017-05-09 06:00:00,2017-05-09,"06:00:00",6.975,3.189,10.164,9.37391666666667,1.07547469465375
2017-05-09 07:00:00,2017-05-09,"07:00:00",6.897,3.112,10.009,9.37391666666667,1.07547469465375
2017-05-09 08:00:00,2017-05-09,"08:00:00",6.796,3.059,9.855,9.37391666666667,1.07547469465375
2017-05-09 09:00:00,2017-05-09,"09:00:00",6.625,3.007,9.632,9.37391666666667,1.07547469465375
2017-05-09 10:00:00,2017-05-09,"10:00:00",6.649,2.928,9.577,9.37391666666667,1.07547469465375
2017-05-09 11:00:00,2017-05-09,"11:00:00",6.509,2.857,9.366,9.37391666666667,1.07547469465375
2017-05-09 12:00:00,2017-05-09,"12:00:00",6.408,2.798,9.206,9.37391666666667,1.07547469465375
2017-05-09 13:00:00,2017-05-09,"13:00:00",6.346,2.756,9.102,9.37391666666667,1.07547469465375
2017-05-09 14:00:00,2017-05-09,"14:00:00",6.221,2.725,8.946,9.37391666666667,1.07547469465375
2017-05-09 15:00:00,2017-05-09,"15:00:00",6.128,2.651,8.779,9.37391666666667,1.07547469465375
2017-05-09 16:00:00,2017-05-09,"16:00:00",6.089,2.606,8.695,9.37391666666667,1.07547469465375
2017-05-09 17:00:00,2017-05-09,"17:00:00",5.934,2.572,8.506,9.37391666666667,1.07547469465375
2017-05-09 18:00:00,2017-05-09,"18:00:00",5.872,2.516,8.388,9.37391666666667,1.07547469465375
2017-05-09 19:00:00,2017-05-09,"19:00:00",5.794,2.467,8.261,9.37391666666667,1.07547469465375
2017-05-09 20:00:00,2017-05-09,"20:00:00",5.677,2.431,8.108,9.37391666666667,1.07547469465375
2017-05-09 21:00:00,2017-05-09,"21:00:00",5.6,2.384,7.984,9.37391666666667,1.07547469465375
2017-05-09 22:00:00,2017-05-09,"22:00:00",5.561,2.341,7.902,9.37391666666667,1.07547469465375
2017-05-09 23:00:00,2017-05-09,"23:00:00",5.421,2.306,7.727,9.37391666666667,1.07547469465375
2017-05-10 00:00:00,2017-05-10,"00:00:00",5.32,2.259,7.579,6.51758333333333,0.58801966224643
2017-05-10 01:00:00,2017-05-10,"01:00:00",5.265,2.212,7.477,6.51758333333333,0.58801966224643
2017-05-10 02:00:00,2017-05-10,"02:00:00",5.227,2.183,7.41,6.51758333333333,0.58801966224643
2017-05-10 03:00:00,2017-05-10,"03:00:00",5.079,2.155,7.234,6.51758333333333,0.58801966224643
2017-05-10 04:00:00,2017-05-10,"04:00:00",5.009,2.112,7.121,6.51758333333333,0.58801966224643
2017-05-10 05:00:00,2017-05-10,"05:00:00",4.939,2.088,7.027,6.51758333333333,0.58801966224643
2017-05-10 06:00:00,2017-05-10,"06:00:00",4.892,2.048,6.94,6.51758333333333,0.58801966224643
2017-05-10 07:00:00,2017-05-10,"07:00:00",4.846,2.035,6.881,6.51758333333333,0.58801966224643
2017-05-10 08:00:00,2017-05-10,"08:00:00",4.791,1.996,6.787,6.51758333333333,0.58801966224643
2017-05-10 09:00:00,2017-05-10,"09:00:00",4.729,1.96,6.689,6.51758333333333,0.58801966224643
2017-05-10 10:00:00,2017-05-10,"10:00:00",4.589,1.93,6.519,6.51758333333333,0.58801966224643
2017-05-10 11:00:00,2017-05-10,"11:00:00",4.55,1.902,6.452,6.51758333333333,0.58801966224643
2017-05-10 12:00:00,2017-05-10,"12:00:00",4.55,1.873,6.423,6.51758333333333,0.58801966224643
2017-05-10 13:00:00,2017-05-10,"13:00:00",4.512,1.84,6.352,6.51758333333333,0.58801966224643
2017-05-10 14:00:00,2017-05-10,"14:00:00",4.457,1.821,6.278,6.51758333333333,0.58801966224643
2017-05-10 15:00:00,2017-05-10,"15:00:00",4.364,1.797,6.161,6.51758333333333,0.58801966224643
2017-05-10 16:00:00,2017-05-10,"16:00:00",4.302,1.771,6.073,6.51758333333333,0.58801966224643
2017-05-10 17:00:00,2017-05-10,"17:00:00",4.265,1.76,6.025,6.51758333333333,0.58801966224643
2017-05-10 18:00:00,2017-05-10,"18:00:00",4.271,1.73,6.001,6.51758333333333,0.58801966224643
2017-05-10 19:00:00,2017-05-10,"19:00:00",4.227,1.711,5.938,6.51758333333333,0.58801966224643
2017-05-10 20:00:00,2017-05-10,"20:00:00",4.168,1.696,5.864,6.51758333333333,0.58801966224643
2017-05-10 21:00:00,2017-05-10,"21:00:00",4.098,1.669,5.767,6.51758333333333,0.58801966224643
2017-05-10 22:00:00,2017-05-10,"22:00:00",4.098,1.653,5.751,6.51758333333333,0.58801966224643
2017-05-10 23:00:00,2017-05-10,"23:00:00",4.033,1.64,5.673,6.51758333333333,0.58801966224643
2017-05-11 00:00:00,2017-05-11,"00:00:00",3.99,1.622,5.612,5.03108333333333,0.327813164797408
2017-05-11 01:00:00,2017-05-11,"01:00:00",3.936,1.603,5.539,5.03108333333333,0.327813164797408
2017-05-11 02:00:00,2017-05-11,"02:00:00",3.903,1.578,5.481,5.03108333333333,0.327813164797408
2017-05-11 03:00:00,2017-05-11,"03:00:00",3.871,1.564,5.435,5.03108333333333,0.327813164797408
2017-05-11 04:00:00,2017-05-11,"04:00:00",3.838,1.549,5.387,5.03108333333333,0.327813164797408
2017-05-11 05:00:00,2017-05-11,"05:00:00",3.774,1.541,5.315,5.03108333333333,0.327813164797408
2017-05-11 06:00:00,2017-05-11,"06:00:00",3.741,1.512,5.253,5.03108333333333,0.327813164797408
2017-05-11 07:00:00,2017-05-11,"07:00:00",3.73,1.504,5.234,5.03108333333333,0.327813164797408
2017-05-11 08:00:00,2017-05-11,"08:00:00",3.693,1.485,5.178,5.03108333333333,0.327813164797408
2017-05-11 09:00:00,2017-05-11,"09:00:00",3.639,1.462,5.101,5.03108333333333,0.327813164797408
2017-05-11 10:00:00,2017-05-11,"10:00:00",3.606,1.452,5.058,5.03108333333333,0.327813164797408
2017-05-11 11:00:00,2017-05-11,"11:00:00",3.531,1.439,4.97,5.03108333333333,0.327813164797408
2017-05-11 12:00:00,2017-05-11,"12:00:00",3.574,1.42,4.994,5.03108333333333,0.327813164797408
2017-05-11 13:00:00,2017-05-11,"13:00:00",3.574,1.404,4.978,5.03108333333333,0.327813164797408
2017-05-11 14:00:00,2017-05-11,"14:00:00",3.541,1.404,4.945,5.03108333333333,0.327813164797408
2017-05-11 15:00:00,2017-05-11,"15:00:00",3.509,1.391,4.9,5.03108333333333,0.327813164797408
2017-05-11 16:00:00,2017-05-11,"16:00:00",3.482,1.37,4.852,5.03108333333333,0.327813164797408
2017-05-11 17:00:00,2017-05-11,"17:00:00",3.423,1.361,4.784,5.03108333333333,0.327813164797408
2017-05-11 18:00:00,2017-05-11,"18:00:00",3.406,1.344,4.75,5.03108333333333,0.327813164797408
